loc_pi,bedrooms,bathrooms,size_density_idx,furnishing,dist_to_airport,luxury_score,class_luxury_premium,loc_price_volatility,loc_std_dev,condition,is_elite_tier,log_price
8.85366542803745,2,3,2.0,0,5.6705191984462004,1,-8.517193191416238,1.2683908262507373,0.9113436157205355,,0,8.294049640102028
8.242756345714477,3,3,6.0,0,7.612559690079143,3,17.7073308560749,1.863218433210199,1.1012278022597888,,0,9.655026193237628
7.600902459542082,4,5,8.0,1,23.98554285627474,1,0.0,1.203972804325936,0.8849685454831262,,0,8.922658299524402
8.411832675758411,2,3,2.0,1,8.948028942841987,3,8.006367567650246,1.163150809805681,0.8451507854755413,,0,8.160518247477505
8.294049640102028,5,5,10.0,0,18.251946167302695,2,8.517193191416238,1.163150809805681,0.9710726826573478,0.0,0,8.987196820661973
8.85366542803745,4,4,8.0,1,5.6705191984462004,0,-17.034386382832476,1.2683908262507373,0.9113436157205355,0.0,0,9.546812608597396
8.85366542803745,1,1,1.0,0,5.6705191984462004,1,-8.517193191416238,1.2683908262507373,0.9113436157205355,0.0,0,7.495541943884256
8.85366542803745,4,4,8.0,2,6.9446859394421505,8,60.83254358476435,1.203972804325936,0.9379625843218597,0.0,1,10.373491181781864
7.3777589082278725,2,3,2.0,0,30.155543906354374,0,-7.313220387090301,0.6931858126233195,0.8234427955216024,,0,7.7406644019172415
9.546812608597396,2,2,2.0,2,3.4661836133356143,8,44.26832714018725,1.3121863889661682,0.9491452707032463,0.0,1,10.085809109330082
8.948975607841776,2,3,2.0,0,9.081510911041043,2,-10.138757264127392,1.1105788137607053,0.9046954914225749,,0,8.131530710604252
8.006367567650246,3,3,6.0,0,9.006657315819377,2,8.006367567650246,0.7996937882903001,0.7473039579811681,0.0,0,9.866460431699052
7.600902459542082,2,2,2.0,0,18.410909661771427,0,0.0,0.6931471805599445,0.8404521628785456,,0,8.160518247477505
7.824046010856292,3,3,6.0,0,14.616308624926097,1,8.006367567650246,0.9808292530117262,0.9372256306234175,0.0,0,8.294049640102028
8.85366542803745,2,1,2.0,0,5.6705191984462004,1,-8.517193191416238,1.2683908262507373,0.9113436157205355,0.0,0,7.696212639346407
8.987196820661973,3,1,6.0,1,8.201748750528372,0,-35.4146617121498,1.4919694614669012,1.001269599152879,1.0,0,7.600902459542082
8.294049640102028,4,4,8.0,0,18.251946167302695,2,8.517193191416238,1.163150809805681,0.9710726826573478,,0,9.740968623038354
7.824046010856292,2,2,2.0,1,12.209119301191969,0,-8.85366542803745,0.8556661100577205,0.7247259830711019,,0,7.824046010856292
8.85366542803745,1,1,1.0,2,5.6705191984462004,8,51.103159148497426,1.2683908262507373,0.9113436157205355,0.0,1,8.699514748210191
9.047821442478408,3,4,6.0,1,6.134158163561489,4,17.7073308560749,1.5040773967762746,0.9529731993428504,,0,9.95227771670556
7.824046010856292,2,3,4.0,2,14.616308624926097,8,64.05094054120197,0.9808292530117262,0.9372256306234175,,1,9.210340371976184
8.85366542803745,2,3,2.0,0,5.6705191984462004,4,17.034386382832476,1.2683908262507373,0.9113436157205355,,0,8.006367567650246
8.85366542803745,1,1,1.0,0,5.6705191984462004,1,-8.517193191416238,1.2683908262507373,0.9113436157205355,0.0,0,6.684611727667927
8.85366542803745,3,2,6.0,0,5.6705191984462004,2,0.0,1.2683908262507373,0.9113436157205355,0.0,0,9.181940897454485
8.85366542803745,2,2,2.0,0,5.6705191984462004,1,-8.517193191416238,1.2683908262507373,0.9113436157205355,0.0,0,7.937374696163295
8.85366542803745,4,5,8.0,0,5.6705191984462004,2,0.0,1.2683908262507373,0.9113436157205355,,0,9.740968623038354
8.294049640102028,1,1,2.0,2,18.251946167302695,0,-8.517193191416238,1.163150809805681,0.9710726826573478,,0,8.699514748210191
8.294049640102028,1,1,2.0,0,7.214692203502283,1,0.0,1.8135699178391942,1.1794491941687588,,0,7.600902459542082
9.546812608597396,4,5,8.0,1,3.4661836133356143,4,8.85366542803745,1.3121863889661682,0.9491452707032463,0.0,0,8.517193191416238
7.824046010856292,5,5,10.0,0,7.239146862242073,0,0.0,1.1160218008999019,1.005866910131075,0.0,0,8.987196820661973
7.600902459542082,6,5,12.0,0,18.410909661771427,3,24.01910270295074,0.6931471805599445,0.8404521628785456,0.0,0,9.047821442478408
9.546812608597396,4,4,8.0,1,3.4661836133356143,4,8.85366542803745,1.3121863889661682,0.9491452707032463,,0,10.853967128146982
